transaction_id,amount,customer_age,transaction_type,payment_method,location,time_of_day,is_fraud
464,587.535077446188,68,Online,Crypto,Canada,Evening,0
465,962.5508229897965,38,Online,Debit Card,Canada,Afternoon,0
466,381.121873728467,25,ATM,Debit Card,Germany,Morning,0
467,292.8549654190421,18,POS,PayPal,UK,Morning,0
468,869.9131369075657,45,Online,Crypto,UK,Evening,0
469,231.3598801342581,66,ATM,Crypto,USA,Morning,0
470,963.5903140462052,56,POS,Credit Card,Canada,Evening,0
471,22.03292994291818,31,ATM,PayPal,Canada,Night,0
472,970.1800384405626,38,POS,PayPal,Germany,Afternoon,0
473,52.728312831070355,47,POS,Credit Card,Germany,Evening,0
474,892.2316825610903,38,POS,Debit Card,UK,Afternoon,0
475,532.4240979954369,66,POS,Credit Card,Canada,Night,0
476,993.0351481581073,26,ATM,Credit Card,USA,Night,0
477,83.05859908804487,34,ATM,Credit Card,India,Night,0
478,558.3157415573075,22,ATM,PayPal,USA,Evening,0
479,969.609510262908,48,ATM,Credit Card,Germany,Afternoon,0
480,527.8668657284474,69,ATM,Credit Card,USA,Afternoon,0
481,633.1046517539099,57,POS,Credit Card,Canada,Morning,0
482,698.791202094771,55,Online,Crypto,UK,Evening,0
483,459.9956541200955,60,Online,Debit Card,India,Morning,0
484,631.2824992832228,36,ATM,Debit Card,UK,Morning,1
485,588.4711688038692,53,ATM,Debit Card,India,Evening,0
486,902.1464303860791,67,Online,Debit Card,India,Morning,0
487,54.99191653804329,50,POS,PayPal,Canada,Morning,0
488,288.15355769630804,30,ATM,PayPal,Canada,Morning,1
489,950.9073692357931,31,POS,Credit Card,Germany,Night,1
490,891.3611460520071,50,Online,PayPal,Germany,Evening,0
491,461.1001852578558,46,Online,Debit Card,India,Night,0
492,623.9312718235213,60,ATM,Crypto,Germany,Morning,0
493,284.60737115132133,66,POS,Credit Card,Canada,Morning,1
494,196.2399481265237,53,ATM,Credit Card,Germany,Night,0
495,469.0614208905823,61,Online,Debit Card,India,Morning,0
496,359.8187057457923,27,POS,Debit Card,UK,Evening,0
497,587.8195507323634,48,ATM,Debit Card,USA,Afternoon,0
498,86.957290595335,23,ATM,PayPal,Germany,Night,0
499,974.6508595895049,18,ATM,Credit Card,Canada,Afternoon,0
500,986.3486370348069,24,Online,Debit Card,UK,Afternoon,0
501,701.1800968795477,44,ATM,Crypto,Canada,Afternoon,0
502,540.7354026806792,38,POS,Credit Card,Germany,Night,0
503,316.4323401234645,45,ATM,Credit Card,India,Morning,0
504,815.6570695098792,33,Online,PayPal,USA,Evening,0
505,687.8838608283405,63,ATM,Credit Card,USA,Morning,0
506,170.9907699514424,40,Online,Debit Card,UK,Evening,0
507,911.8179126489041,69,Online,Debit Card,USA,Morning,0
508,824.3118704939372,37,POS,Crypto,India,Afternoon,1
509,950.3019141590048,55,POS,Credit Card,Canada,Afternoon,0
510,728.4623133044764,42,ATM,Credit Card,India,Evening,0
511,617.281043976432,45,Online,PayPal,UK,Night,0
512,424.0606059277127,22,Online,Debit Card,UK,Morning,0
513,933.4011985204731,38,POS,Crypto,USA,Afternoon,0
514,867.4032506054043,35,POS,Debit Card,India,Evening,0
515,54.76648340512752,64,ATM,Credit Card,Canada,Morning,0
516,36.103304752279485,23,Online,Credit Card,India,Evening,0
517,382.6987332092691,46,POS,Crypto,Canada,Night,0
518,812.4477974740146,36,ATM,Credit Card,Canada,Night,0
519,987.403368021795,50,Online,Crypto,India,Morning,0
520,158.9127221924929,18,Online,Crypto,Germany,Night,0
521,598.1894081986138,62,POS,Debit Card,India,Morning,0
522,387.0819480647113,20,ATM,Crypto,Canada,Morning,0
523,970.2152538364571,59,POS,Credit Card,UK,Night,0
524,843.6977339043516,38,ATM,PayPal,UK,Evening,0
525,839.9454176640264,52,Online,PayPal,USA,Evening,0
526,474.00622819702056,58,ATM,Credit Card,UK,Morning,0
527,420.6713073142885,57,ATM,PayPal,Germany,Afternoon,0
528,280.6730012113992,20,ATM,PayPal,Canada,Morning,0
529,65.81174168441785,42,ATM,Crypto,India,Evening,0
530,866.0751524925026,62,ATM,PayPal,India,Morning,0
531,814.7719990387768,55,POS,PayPal,Germany,Evening,0
532,999.7204965532693,62,ATM,PayPal,UK,Night,0
533,996.6704687031663,37,ATM,Debit Card,Canada,Morning,0
534,559.8773885466012,69,Online,Credit Card,UK,Morning,0
535,771.2975410287054,61,ATM,Crypto,USA,Night,0
536,945.3180725836038,62,Online,PayPal,UK,Night,0
537,851.1509167706373,51,POS,Credit Card,USA,Afternoon,0
538,254.87462072576568,38,POS,PayPal,India,Night,0
539,456.0386939569926,65,ATM,Debit Card,Canada,Afternoon,0
540,137.86782099998004,40,POS,Debit Card,USA,Night,0
541,954.5105169861351,23,ATM,PayPal,UK,Evening,0
542,610.1128881063712,68,POS,PayPal,UK,Morning,0
543,236.3563774484281,30,ATM,PayPal,India,Night,0
544,674.9836775617981,66,ATM,Debit Card,Germany,Evening,0
545,621.9469580533168,40,Online,Debit Card,Germany,Night,0
546,364.5810908525121,26,Online,Credit Card,UK,Morning,0
547,122.42201627763274,34,Online,Crypto,Germany,Night,0
548,674.8574636368716,19,Online,Crypto,Canada,Night,0
549,525.1046238947554,36,ATM,Debit Card,Germany,Morning,0
550,774.5952078182829,36,POS,Crypto,Canada,Night,0
551,524.9618661008734,24,ATM,PayPal,UK,Morning,0
552,853.6596853153547,59,Online,Credit Card,UK,Afternoon,0
553,556.3877703867407,59,Online,Debit Card,UK,Night,0
554,565.3285918200324,37,POS,Debit Card,India,Evening,0
555,877.8870666317616,26,Online,Crypto,Germany,Night,0
556,409.44803755027306,34,ATM,PayPal,USA,Morning,0
557,142.67507616613432,44,ATM,Credit Card,USA,Morning,0
558,38.494849550205586,64,ATM,Crypto,UK,Evening,0
559,757.5858831168828,19,ATM,Debit Card,Germany,Evening,0
560,624.10645583993,53,ATM,Debit Card,Canada,Morning,0
561,707.0389704182313,36,POS,Crypto,USA,Afternoon,0
562,220.83451989382164,34,ATM,PayPal,UK,Afternoon,0
563,145.00776083090207,22,Online,Credit Card,USA,Morning,0
564,24.399219011203108,56,Online,Credit Card,USA,Afternoon,0
565,357.081683218531,35,Online,Credit Card,USA,Evening,0
566,594.0185099860868,24,Online,Credit Card,UK,Afternoon,0
567,398.321604648735,34,POS,PayPal,UK,Evening,0
568,443.1001728034918,56,Online,Debit Card,India,Night,0
569,905.117107548811,53,POS,Debit Card,India,Evening,0
570,354.77291235306734,57,Online,Credit Card,India,Night,0
571,518.8495942682127,62,POS,Credit Card,USA,Evening,0
572,785.8164826137316,21,POS,Credit Card,Germany,Evening,0
573,402.57735449805745,55,POS,Crypto,UK,Afternoon,0
574,625.8658332255948,42,Online,Crypto,India,Evening,0
575,863.7400716592778,22,POS,Debit Card,Germany,Morning,0
576,950.0254174210656,47,ATM,Debit Card,India,Night,0
577,155.60274611974756,29,ATM,Credit Card,India,Night,0
578,927.3217489098795,21,Online,Crypto,Germany,Evening,0
579,497.1951301487428,41,ATM,PayPal,India,Morning,0
580,265.6619444159688,46,ATM,Crypto,USA,Evening,1
581,464.5443986758787,26,ATM,Debit Card,USA,Evening,1
582,980.2322495326223,21,Online,Crypto,USA,Afternoon,0
583,497.6919130529409,68,Online,Debit Card,Canada,Evening,0
584,335.46409418463315,41,ATM,Credit Card,India,Evening,0
585,637.0668457735585,31,Online,PayPal,Canada,Afternoon,0
586,247.74416259041115,22,POS,Credit Card,UK,Afternoon,1
587,85.10469482757728,35,ATM,Credit Card,Germany,Morning,0
588,137.59092469154274,59,Online,PayPal,UK,Afternoon,0
589,136.7653805681947,36,Online,PayPal,Canada,Night,0
590,160.3836665771714,29,ATM,PayPal,USA,Night,0
591,147.43890092291605,35,Online,Debit Card,India,Morning,0
592,644.4659973551825,34,ATM,Credit Card,India,Evening,0
593,190.06128355515338,47,Online,Debit Card,USA,Morning,0
594,352.21061049062456,41,POS,PayPal,India,Afternoon,1
595,897.8205258069518,28,ATM,Debit Card,Germany,Evening,0
596,479.2220238602436,52,POS,PayPal,Germany,Morning,0
597,670.8821611358169,40,ATM,Crypto,Germany,Morning,0
598,180.59667248961352,34,Online,PayPal,UK,Night,0
599,200.36612862058408,18,POS,Credit Card,USA,Morning,0
600,50.459930103814074,32,Online,Credit Card,Germany,Evening,0
601,177.2457124414429,49,ATM,Credit Card,Canada,Morning,0
602,285.80443564163903,26,ATM,Debit Card,Germany,Morning,0
603,185.24037943397934,32,ATM,Credit Card,UK,Afternoon,0
604,97.81550841948506,45,ATM,PayPal,Canada,Morning,0
605,129.4295123895948,41,ATM,Crypto,USA,Evening,0
606,466.1709803523985,52,POS,Credit Card,USA,Night,0
607,214.2703812217346,39,ATM,Debit Card,Germany,Night,0
608,370.62716243759473,44,Online,Crypto,Canada,Night,0
609,508.3830981463083,36,POS,Credit Card,Canada,Night,0
610,693.4908803430717,62,Online,Credit Card,Germany,Afternoon,0
611,48.91901844268795,29,ATM,Crypto,Germany,Evening,0
612,801.4162949199522,37,Online,Credit Card,India,Afternoon,0
613,631.6213855959987,18,POS,Debit Card,India,Night,0
614,90.94144162938319,38,POS,PayPal,Germany,Afternoon,0
615,874.8428378657095,66,POS,PayPal,UK,Morning,0
616,921.663676526495,62,Online,Crypto,India,Evening,0
617,70.46718025631512,18,POS,PayPal,Germany,Morning,0
618,284.10887166573167,27,Online,Credit Card,Canada,Afternoon,0
619,808.1392669951307,64,ATM,Credit Card,India,Morning,0
620,750.7770934798218,49,ATM,Debit Card,UK,Afternoon,0
621,192.67580916281355,56,Online,PayPal,USA,Afternoon,0
622,217.2558301033432,39,POS,Crypto,Canada,Evening,0
623,376.76738176346817,35,Online,Credit Card,UK,Evening,0
624,489.6777553391111,65,Online,Crypto,UK,Evening,1
625,622.072223814993,63,Online,Credit Card,UK,Night,0
626,375.2245031740747,49,ATM,Credit Card,Canada,Evening,0
627,467.90936897181643,44,Online,Debit Card,UK,Morning,0
628,749.9962287524189,45,ATM,PayPal,USA,Evening,0
629,46.31637086169192,35,Online,Debit Card,India,Evening,0
630,259.9125749005806,56,ATM,PayPal,Canada,Evening,0
631,716.2160900257069,66,Online,Crypto,UK,Afternoon,0
632,896.2547693103273,46,Online,PayPal,Germany,Afternoon,0
633,516.5606676945094,35,POS,Crypto,India,Evening,0
634,536.7923504126625,61,POS,Credit Card,Canada,Afternoon,0
635,116.10029122637829,25,Online,Crypto,Germany,Afternoon,0
636,452.9382431552201,48,Online,Crypto,Germany,Night,0
637,537.2910937904729,51,Online,Credit Card,UK,Morning,0
638,250.04579859838236,24,Online,Crypto,Canada,Afternoon,0
639,276.55079863988715,53,POS,Crypto,UK,Morning,0
640,383.5113214735764,35,ATM,Credit Card,USA,Afternoon,0
641,29.870485799949105,55,Online,Credit Card,Germany,Evening,0
642,328.8583739273465,26,POS,Credit Card,USA,Afternoon,0
643,219.3335269265792,26,Online,PayPal,UK,Afternoon,0
644,334.2223786561355,63,Online,Credit Card,India,Morning,0
645,128.5645105010587,25,ATM,Credit Card,Germany,Evening,0
646,891.622007932496,68,Online,Crypto,India,Night,0
647,597.6565290185082,52,Online,Debit Card,Canada,Morning,0
648,682.3112959530447,35,ATM,Debit Card,Germany,Evening,0
649,791.2795262212649,22,ATM,PayPal,USA,Evening,0
650,503.4577769397667,31,ATM,PayPal,India,Morning,0
651,96.05108520654946,45,ATM,Debit Card,Canada,Afternoon,0
652,541.7354764003622,47,POS,Debit Card,Germany,Evening,0
653,590.9727068406703,21,POS,Credit Card,Canada,Night,0
654,747.9850794424867,56,POS,Crypto,USA,Afternoon,0
655,437.3429507673826,37,Online,Credit Card,Germany,Morning,0
656,136.30449976760812,42,ATM,PayPal,Canada,Morning,0
657,290.93814674073724,45,ATM,Debit Card,UK,Morning,0
658,369.45147343464873,29,POS,PayPal,Germany,Morning,0
659,649.4580689182852,19,Online,Credit Card,Germany,Night,0
660,575.0705216222227,60,Online,PayPal,Germany,Night,0
661,362.5357586388678,31,Online,PayPal,Germany,Evening,0
662,986.6500963050499,39,POS,Crypto,UK,Night,0
663,609.7170711633182,48,Online,PayPal,USA,Morning,0
664,244.85452381863453,40,Online,Credit Card,UK,Night,0
665,110.7646478941997,65,Online,Crypto,UK,Afternoon,0
666,161.33054779248872,37,ATM,PayPal,Canada,Afternoon,0
667,253.49815110066305,55,POS,Credit Card,India,Evening,0
668,169.07455952696012,21,ATM,Debit Card,India,Morning,0
669,194.7013538107927,32,ATM,Crypto,Canada,Night,0
670,292.2442170069086,41,POS,PayPal,UK,Evening,0
671,181.63985934180727,42,ATM,PayPal,Canada,Evening,0
672,897.797770380161,18,Online,Crypto,Germany,Night,0
673,89.43140820502579,24,Online,Credit Card,Canada,Evening,0
674,529.2662756745522,48,Online,PayPal,Canada,Morning,1
675,416.2928587197649,29,Online,Credit Card,Germany,Night,0
676,982.5548307395203,59,POS,Crypto,India,Afternoon,0
677,120.91851314637182,22,ATM,PayPal,Germany,Afternoon,0
678,403.8770430552842,61,ATM,Debit Card,USA,Night,0
679,969.7757289426152,67,Online,Debit Card,Canada,Evening,0
680,866.8520546350404,59,Online,Debit Card,Canada,Evening,0
681,818.9013502397871,55,ATM,Crypto,India,Afternoon,0
682,265.32379877449046,29,POS,PayPal,UK,Afternoon,0
683,179.17871151616515,56,ATM,Crypto,Germany,Morning,0
684,671.9567877251867,35,Online,PayPal,UK,Evening,0
685,930.0822292363099,19,Online,Debit Card,USA,Morning,0
686,561.1952640837904,27,POS,Debit Card,Germany,Afternoon,1
687,575.8965625752008,32,ATM,Credit Card,USA,Afternoon,0
688,287.1793027236813,47,POS,Crypto,USA,Afternoon,0
689,771.7980038600175,61,POS,Crypto,USA,Afternoon,0
690,195.17331107194815,34,Online,Credit Card,Germany,Morning,0
691,330.4424440402012,21,ATM,Debit Card,Germany,Afternoon,0
692,431.1820742302526,24,Online,Debit Card,India,Night,0
693,512.5342748976104,58,ATM,Crypto,Canada,Evening,0
694,249.98563509092943,48,Online,PayPal,UK,Afternoon,0
695,123.68845649181151,68,Online,Debit Card,UK,Evening,0
696,614.5138420172162,56,ATM,Credit Card,USA,Afternoon,1
697,295.7442477078532,51,ATM,Credit Card,Germany,Morning,0
698,585.4258392083862,23,Online,Credit Card,Germany,Evening,0
699,162.81908812146028,67,ATM,Crypto,USA,Morning,0
700,486.3287008362693,55,Online,Crypto,Canada,Afternoon,0
701,537.26353822607,62,ATM,Crypto,UK,Night,0
702,61.30530145420264,68,Online,Crypto,India,Night,0
703,343.23823541198135,51,Online,Credit Card,Canada,Night,0
704,143.0705301695845,61,Online,Credit Card,Germany,Night,0
705,72.74122076804007,32,POS,Crypto,USA,Night,0
706,990.0606300660457,31,ATM,Crypto,UK,Morning,0
707,329.13030652497577,23,Online,Credit Card,USA,Night,0
708,811.7757013960885,67,POS,Crypto,Germany,Afternoon,0
709,262.0942482161262,54,Online,Crypto,USA,Morning,0
710,684.68769500169,67,POS,Crypto,UK,Morning,0
711,762.6255812907897,49,Online,Crypto,USA,Night,0
712,599.6823532017659,20,Online,Debit Card,UK,Evening,1
713,476.8604266646568,20,POS,Crypto,USA,Afternoon,0
714,417.7225050057958,39,POS,Credit Card,USA,Morning,0
715,355.3795838775653,39,ATM,Credit Card,UK,Afternoon,0
716,930.2338528053476,27,ATM,Credit Card,USA,Evening,0
717,832.3132137098519,68,POS,Credit Card,Canada,Morning,0
718,965.3766415598475,20,ATM,Crypto,India,Afternoon,0
719,133.05425125068928,29,POS,Debit Card,Canada,Night,0
720,733.5588004516078,46,ATM,PayPal,India,Morning,0
721,938.9570522528275,65,Online,PayPal,Canada,Morning,0
722,189.42073550400355,34,ATM,PayPal,India,Morning,0
723,75.83130469310971,24,Online,PayPal,USA,Morning,0
724,743.7094427971584,30,Online,Credit Card,UK,Night,0
725,578.7283820481127,19,ATM,Crypto,UK,Evening,0
726,843.4104889906894,21,POS,Crypto,Germany,Evening,0
727,148.3746528600266,27,Online,PayPal,India,Afternoon,0
728,797.3146387412913,56,Online,PayPal,Germany,Night,0
729,209.6110468472671,41,ATM,Debit Card,Germany,Night,0
730,172.01938343704745,34,POS,Debit Card,India,Afternoon,0
731,172.62313995168302,69,POS,Debit Card,UK,Night,0
732,816.4289730290683,23,ATM,Credit Card,India,Night,0
733,668.5452484892381,36,POS,Crypto,USA,Morning,0
734,527.8347705214281,22,ATM,Credit Card,Germany,Morning,0
735,365.24217928226744,49,ATM,Credit Card,Germany,Morning,0
736,878.4285354049772,27,ATM,Crypto,India,Night,0
737,398.52065634840903,26,Online,Debit Card,Germany,Night,0
738,818.4334450768613,44,Online,Crypto,UK,Evening,0
739,444.74355948451625,30,Online,PayPal,Germany,Morning,0
740,383.1749851306585,36,ATM,Debit Card,India,Afternoon,0
741,468.0529878129104,38,Online,Crypto,UK,Night,0
742,308.36409542250067,41,Online,Credit Card,UK,Morning,0
743,750.1332863744886,55,Online,Crypto,Germany,Evening,0
744,507.6931861915544,21,ATM,Debit Card,India,Morning,0
745,239.89056819534912,41,ATM,PayPal,Germany,Evening,0
746,900.5788275418228,52,ATM,Credit Card,USA,Evening,0
747,390.0523091594793,20,Online,PayPal,USA,Night,0
748,548.1173325028487,21,POS,PayPal,UK,Evening,0
749,907.4073898549015,54,Online,Credit Card,Germany,Evening,0
750,627.9956159548522,57,Online,Crypto,USA,Afternoon,0
751,125.72906030128043,65,ATM,Crypto,Canada,Evening,0
752,940.4338023773404,52,ATM,PayPal,USA,Afternoon,0
753,631.4309725407037,48,Online,Crypto,Germany,Afternoon,0
754,341.5565585105153,61,Online,Debit Card,Germany,Morning,0
755,147.87935193675338,42,POS,PayPal,USA,Morning,1
756,796.0849373775931,57,POS,PayPal,Germany,Night,0
757,623.8720283692284,30,ATM,PayPal,Germany,Night,0
758,538.1264810565583,21,POS,Debit Card,Canada,Night,0
759,894.9536572204481,63,POS,PayPal,UK,Evening,0
760,790.7112391122854,31,ATM,Crypto,Germany,Morning,0
761,160.15813093542366,30,POS,Crypto,India,Evening,0
762,318.6048471175927,44,Online,Crypto,UK,Morning,0
763,256.00424841632105,23,POS,Crypto,UK,Evening,1
764,746.5068296469502,34,ATM,PayPal,India,Night,0
765,43.197110388421585,53,Online,Debit Card,USA,Morning,0
766,574.1907880226033,57,POS,Credit Card,Canada,Morning,0
767,764.8340988832837,66,Online,Crypto,Germany,Afternoon,0
768,877.997980394132,52,Online,Credit Card,USA,Morning,0
769,348.6609312287484,34,POS,Credit Card,India,Morning,0
770,823.0447316252927,58,POS,PayPal,Canada,Evening,0
771,119.52541958565516,19,ATM,Crypto,Canada,Night,0
772,847.987768817173,30,ATM,Crypto,Canada,Afternoon,0
773,136.21377570866258,69,Online,Crypto,India,Evening,0
774,403.3144176547636,19,ATM,Credit Card,USA,Morning,0
775,799.3224121217581,69,Online,Crypto,Germany,Evening,0
776,158.41825307528603,45,Online,Crypto,Canada,Night,0
777,236.95888128031507,60,ATM,Debit Card,Canada,Afternoon,0
778,725.0300427091356,43,ATM,PayPal,USA,Evening,0
779,722.8361711806136,39,ATM,Crypto,Canada,Morning,0
780,644.7361565564444,64,POS,Crypto,Canada,Evening,0
781,697.008960022429,60,Online,PayPal,India,Morning,0
782,547.2971989141203,20,Online,PayPal,UK,Afternoon,0
783,259.28106831788324,52,Online,Credit Card,USA,Afternoon,0
784,352.23903356888025,29,ATM,Credit Card,USA,Evening,0
785,189.7817396334114,41,ATM,Credit Card,USA,Afternoon,0
786,909.366055720292,22,ATM,PayPal,India,Night,0
787,587.5578768184592,37,ATM,Debit Card,India,Evening,0
788,406.8429025960035,56,ATM,Crypto,Germany,Morning,0
789,467.3857456076914,56,POS,PayPal,India,Evening,0
790,947.8105062156972,30,ATM,Debit Card,USA,Morning,0
791,161.8178890849194,58,Online,PayPal,Germany,Afternoon,0
792,590.3675336966293,62,ATM,Debit Card,UK,Morning,0
793,510.8297920956213,29,Online,PayPal,Canada,Morning,0
794,615.3396930803013,30,ATM,PayPal,Canada,Morning,0
795,27.929081982632102,27,ATM,Debit Card,Germany,Morning,0
796,873.40266985471,50,Online,Debit Card,UK,Night,0
797,932.7970996587762,57,Online,Debit Card,Canada,Morning,1
798,569.4818517533168,33,Online,Debit Card,Germany,Evening,0
799,699.6843156381233,62,Online,Debit Card,India,Night,0
800,923.2743873655228,52,POS,Debit Card,USA,Morning,0
801,710.1662479702646,20,Online,Debit Card,UK,Morning,0
802,161.01365248511874,22,ATM,Debit Card,Canada,Morning,0
803,580.525476565145,43,ATM,PayPal,USA,Night,0
804,610.6478959190273,28,POS,Debit Card,Germany,Morning,0
805,429.8893645893622,24,Online,Debit Card,Canada,Morning,0
806,739.0797932684756,27,ATM,PayPal,USA,Morning,1
807,935.0233446213247,59,POS,PayPal,India,Afternoon,0
808,926.3128277777085,69,ATM,Credit Card,UK,Evening,0
809,456.3309776900908,51,POS,Credit Card,Germany,Morning,0
810,122.1056653823477,20,POS,Debit Card,Canada,Evening,0
811,984.9927869727112,25,Online,Debit Card,India,Afternoon,0
812,840.5091055814747,48,POS,Credit Card,UK,Afternoon,0
813,133.41605439123418,28,ATM,Credit Card,UK,Morning,0
814,921.6334637911986,62,ATM,Crypto,India,Evening,0
815,871.197398441507,24,Online,Crypto,Canada,Night,0
816,523.6496765548114,62,Online,Debit Card,UK,Morning,0
817,595.3626813874799,19,POS,Crypto,Germany,Night,0
818,405.01267683142896,23,Online,Credit Card,USA,Afternoon,0
819,64.21402243381101,58,ATM,Debit Card,Germany,Afternoon,0
820,341.8452692294419,49,ATM,PayPal,UK,Evening,0
821,804.8249141120314,37,Online,PayPal,USA,Night,0
